"seqnames","start","end","width","strand","pval","pvalAdj","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_id","symbol","genename"
"chr2",30069201,30069400,200,"*",2.13871232811338e-27,7.80000966723703e-27,"471","56086",30061996,30072577,10582,"+",0,"inside",0,"56086","Set","SET nuclear oncogene"
"chr2",30071201,30071400,200,"*",2.186315061375e-20,2.84373847143882e-20,"473","56086",30061996,30072577,10582,"+",0,"inside",0,"56086","Set","SET nuclear oncogene"
"chr2",30072001,30072200,200,"*",2.10811687380384e-23,5.10351771991073e-23,"475","56086",30061996,30072577,10582,"+",0,"inside",0,"56086","Set","SET nuclear oncogene"
"chr2",30072401,30072600,200,"*",4.47973651769566e-23,1.00389276179686e-22,"477","56086",30061996,30072577,10582,"+",0,"overlapEnd",0,"56086","Set","SET nuclear oncogene"
"chr2",30447601,30447800,200,"*",1.18907778392827e-19,1.34041495642823e-19,"479","110854",30416050,30447807,31758,"+",0,"inside",0,"110854","Ptpa","protein phosphatase 2 protein activator"
"chr2",31292401,31292600,200,"*",6.43715596618554e-21,9.97759174758759e-21,"481","14299",31245923,31295472,49550,"+",0,"inside",0,"14299","Ncs1","neuronal calcium sensor 1"
"chr2",32185401,32185600,200,"*",2.36145879144222e-22,4.62348773903424e-22,"483","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32187401,32187600,200,"*",4.64020760295509e-21,7.25276146344241e-21,"485","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32212201,32212400,200,"*",3.66294653432795e-20,4.54205370256666e-20,"487","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32220001,32220200,200,"*",2.90206408583459e-21,4.95214605472692e-21,"489","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32222201,32222400,200,"*",1.43925712692674e-22,3.00788568099296e-22,"491","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32223401,32223600,200,"*",1.16474409339432e-20,1.61673433859212e-20,"493","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32231001,32231400,400,"*",1.08617540930611e-20,1.54220325290791e-20,"495","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32232001,32232200,200,"*",2.26582686675402e-20,2.92669303622395e-20,"497","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32233001,32233400,400,"*",2.26215561775668e-22,4.47618026492278e-22,"499","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32233601,32233800,200,"*",9.59225417515372e-23,2.02745372338476e-22,"501","227723",32151148,32234537,83390,"+",0,"inside",0,"227723","Prrc2b","proline-rich coiled-coil 2B"
"chr2",32279001,32279200,200,"*",2.65938795200859e-20,3.34220377752431e-20,"503","72931",32278805,32288069,9265,"-",0,"inside",0,"72931","Swi5","SWI5 recombination repair homolog (yeast)"
"chr2",32281601,32281800,200,"*",4.048968534707e-20,4.92227547356537e-20,"505","72931",32278805,32288069,9265,"-",0,"inside",0,"72931","Swi5","SWI5 recombination repair homolog (yeast)"
"chr2",32308801,32309200,400,"*",3.36450598345375e-22,6.45152693734431e-22,"507","13429",32308471,32353329,44859,"-",0,"inside",0,"13429","Dnm1","dynamin 1"
"chr2",32788201,32788800,600,"*",2.89767093873733e-24,7.81111296529192e-24,"509","329384",32775821,32790171,14351,"+",0,"inside",0,"329384","Ptrh1","peptidyl-tRNA hydrolase 1 homolog"
"chr2",32789001,32789200,200,"*",1.20717792765921e-21,2.17995237421955e-21,"511","329384",32775821,32790171,14351,"+",0,"inside",0,"329384","Ptrh1","peptidyl-tRNA hydrolase 1 homolog"
"chr2",32796001,32796200,200,"*",2.47308025249872e-21,4.29899931742768e-21,"513","20910",32787607,32847237,59631,"-",0,"inside",0,"20910","Stxbp1","syntaxin binding protein 1"
"chr2",32808001,32808200,200,"*",8.39092894522744e-21,1.25863934178412e-20,"515","20910",32787607,32847237,59631,"-",0,"inside",0,"20910","Stxbp1","syntaxin binding protein 1"
"chr2",32812001,32812200,200,"*",1.43324996423399e-19,1.59631433142229e-19,"517","20910",32787607,32847237,59631,"-",0,"inside",0,"20910","Stxbp1","syntaxin binding protein 1"
"chr2",32814801,32815000,200,"*",9.42706233486225e-20,1.08236641622493e-19,"519","20910",32787607,32847237,59631,"-",0,"inside",0,"20910","Stxbp1","syntaxin binding protein 1"
"chr2",32819801,32820000,200,"*",2.79368477809105e-22,5.4127642575514e-22,"521","20910",32787607,32847237,59631,"-",0,"inside",0,"20910","Stxbp1","syntaxin binding protein 1"
"chr2",32963601,32963800,200,"*",2.52297380792732e-50,2.2346339441642e-49,"523","269261",32961712,32964045,2334,"+",0,"inside",0,"269261","Rpl12","ribosomal protein L12"
"chr2",32964001,32964200,200,"*",4.07225895121524e-151,1.08205737846576e-149,"525","269261",32961712,32964045,2334,"+",0,"overlapEnd",0,"269261","Rpl12","ribosomal protein L12"
"chr2",33731001,33731400,400,"*",3.2413940728201e-21,5.28859032933805e-21,"527","72543",33729956,33887946,157991,"-",0,"inside",0,"72543","Mvb12b","multivesicular body subunit 12B"
"chr2",33732801,33733200,400,"*",3.12474272520659e-21,5.2360553773732e-21,"529","72543",33729956,33887946,157991,"-",0,"inside",0,"72543","Mvb12b","multivesicular body subunit 12B"
"chr2",34772601,34772800,200,"*",4.53151566512347e-26,1.40476985618827e-25,"531","14828",34772090,34776529,4440,"+",0,"inside",0,"14828","Hspa5","heat shock protein 5"
"chr2",34774201,34774400,200,"*",8.90454099980969e-44,6.37017163832539e-43,"532","14828",34772090,34776529,4440,"+",0,"inside",0,"14828","Hspa5","heat shock protein 5"
"chr2",34775601,34776200,600,"*",4.04161178558344e-63,5.36956994370372e-62,"533","14828",34772090,34776529,4440,"+",0,"inside",0,"14828","Hspa5","heat shock protein 5"
"chr2",35182001,35182400,400,"*",8.24314787659392e-20,9.58265940654044e-20,"534","68365",35180205,35201120,20916,"-",0,"inside",0,"68365","Rab14","RAB14, member RAS oncogene family"
"chr2",38588001,38588200,200,"*",2.43525128092251e-23,5.66195922814483e-23,"535","19177",38588046,38643906,55861,"-",0,"overlapEnd",0,"19177","Psmb7","proteasome (prosome, macropain) subunit, beta type 7"
"chr2",39001601,39001800,200,"*",5.39027126616049e-149,1.25323806938231e-147,"538","66489",39001581,39005131,3551,"-",0,"inside",0,"66489","Rpl35","ribosomal protein L35"
"chr2",41987401,41987600,200,"*",5.67914803900841e-154,1.76053589209261e-152,"541","94217",40596773,42653598,2056826,"-",0,"inside",0,"94217","Lrp1b","low density lipoprotein-related protein 1B (deleted in tumors)"
"chr2",44997801,44998000,200,"*",1.16713885115979e-19,1.32370625802269e-19,"543","24136",44983512,45117395,133884,"-",0,"inside",0,"24136","Zeb2","zinc finger E-box binding homeobox 2"
"chr2",45001601,45001800,200,"*",5.92426321112702e-20,7.06354459788222e-20,"545","24136",44983512,45117395,133884,"-",0,"inside",0,"24136","Zeb2","zinc finger E-box binding homeobox 2"
"chr2",45022801,45023000,200,"*",1.11424183984567e-21,2.0318527667774e-21,"547","24136",44983512,45117395,133884,"-",0,"inside",0,"24136","Zeb2","zinc finger E-box binding homeobox 2"
"chr2",49308201,49308800,600,"*",3.50218674739344e-55,3.2570336750759e-54,"549","109241",48949508,49318074,368567,"+",0,"inside",0,"109241","Mbd5","methyl-CpG binding domain protein 5"
"chr2",49309001,49309200,200,"*",1.46115208787443e-166,9.05914294482149e-165,"551","109241",48949508,49318074,368567,"+",0,"inside",0,"109241","Mbd5","methyl-CpG binding domain protein 5"
"chr2",49309801,49310000,200,"*",1.43111224119633e-163,6.65467192156293e-162,"553","109241",48949508,49318074,368567,"+",0,"inside",0,"109241","Mbd5","methyl-CpG binding domain protein 5"
"chr2",49619601,49619800,200,"*",2.12684767175481e-21,3.73201572590939e-21,"555","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49698001,49698200,200,"*",7.74950720735278e-20,9.06546126143155e-20,"556","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49700401,49700600,200,"*",8.65978902903796e-21,1.28857660752085e-20,"558","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49744401,49744600,200,"*",1.94257184820963e-20,2.54449551948586e-20,"560","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49758801,49759000,200,"*",3.80930778353036e-20,4.69225991878574e-20,"562","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49771401,49772200,800,"*",4.55783164258158e-33,2.23093864610572e-32,"564","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",49773201,49773800,600,"*",5.23098484553089e-66,8.10802651057288e-65,"566","16574",49619314,49774778,155465,"+",0,"inside",0,"16574","Kif5c","kinesin family member 5C"
"chr2",69870401,69870600,200,"*",1.07467021428018e-20,1.53760507581626e-20,"568","20823",69861562,69871846,10285,"+",0,"inside",0,"20823","Ssb","Sjogren syndrome antigen B"
"chr2",71214401,71214600,200,"*",8.93996180772381e-21,1.31690226994462e-20,"570","13427",71211706,71263303,51598,"+",0,"inside",0,"13427","Dync1i2","dynein cytoplasmic 1 intermediate chain 2"
"chr2",75665201,75665400,200,"*",7.38912216464681e-20,8.69858685205257e-20,"571","229279",75659259,75669407,10149,"+",0,"inside",0,"229279","Hnrnpa3","heterogeneous nuclear ribonucleoprotein A3"
"chr2",75666401,75666600,200,"*",9.48244164867999e-27,3.2067893575536e-26,"572","229279",75659259,75669407,10149,"+",0,"inside",0,"229279","Hnrnpa3","heterogeneous nuclear ribonucleoprotein A3"
"chr2",78870401,78870600,200,"*",3.04044890504794e-21,5.14112269399016e-21,"573","22193",78869047,78920583,51537,"+",0,"inside",0,"22193","Ube2e3","ubiquitin-conjugating enzyme E2E 3"
"chr2",78920001,78920200,200,"*",3.76265008361704e-45,2.91605381480321e-44,"574","22193",78869047,78920583,51537,"+",0,"inside",0,"22193","Ube2e3","ubiquitin-conjugating enzyme E2E 3"
"chr2",83664001,83664200,200,"*",8.991752058224e-21,1.31690226994462e-20,"575","69082",83644578,83664617,20040,"+",0,"inside",0,"69082","Zc3h15","zinc finger CCCH-type containing 15"
"chr2",92389001,92389200,200,"*",1.73770072196722e-20,2.3086595306136e-20,"576","19099",92383676,92401263,17588,"-",0,"inside",0,"19099","Mapk8ip1","mitogen-activated protein kinase 8 interacting protein 1"
"chr2",103766001,103766600,600,"*",6.04067081840166e-45,4.49425908889084e-44,"578","53872",103762945,103797640,34696,"-",0,"inside",0,"53872","Caprin1","cell cycle associated protein 1"
"chr2",103773001,103773200,200,"*",1.94042719586203e-20,2.54449551948586e-20,"580","53872",103762945,103797640,34696,"-",0,"inside",0,"53872","Caprin1","cell cycle associated protein 1"
"chr2",103775401,103775600,200,"*",4.55671936464511e-20,5.46806323757413e-20,"582","53872",103762945,103797640,34696,"-",0,"inside",0,"53872","Caprin1","cell cycle associated protein 1"
"chr2",103776001,103776200,200,"*",6.80267270380866e-20,8.05921734336567e-20,"584","53872",103762945,103797640,34696,"-",0,"inside",0,"53872","Caprin1","cell cycle associated protein 1"
"chr2",103779001,103779200,200,"*",3.62188789414004e-21,5.80750989922455e-21,"586","53872",103762945,103797640,34696,"-",0,"inside",0,"53872","Caprin1","cell cycle associated protein 1"
"chr2",109897201,109897400,200,"*",2.31190850677852e-23,5.44322762355449e-23,"588","22343",109890878,109900937,10060,"+",0,"inside",0,"22343","Lin7c","lin-7 homolog C (C. elegans)"
"chr2",115863801,115864000,200,"*",9.8477874718219e-27,3.27087226742656e-26,"589","17536",115861264,116067444,206181,"-",0,"inside",0,"17536","Meis2","Meis homeobox 2"
"chr2",115864201,115864400,200,"*",7.46882351319967e-21,1.13868948643864e-20,"590","17536",115861264,116067444,206181,"-",0,"inside",0,"17536","Meis2","Meis homeobox 2"
"chr2",116063201,116063400,200,"*",2.3818141460108e-20,3.03436596683567e-20,"591","17536",115861264,116067444,206181,"-",0,"inside",0,"17536","Meis2","Meis homeobox 2"
"chr2",116065401,116065600,200,"*",1.13978141754234e-20,1.59398002754042e-20,"592","17536",115861264,116067444,206181,"-",0,"inside",0,"17536","Meis2","Meis homeobox 2"
"chr2",121429401,121429600,200,"*",1.97630690984569e-25,5.48646395867609e-25,"593","14827",121413902,121438687,24786,"+",0,"inside",0,"14827","Pdia3","protein disulfide isomerase associated 3"
"chr2",121434801,121435000,200,"*",1.161339961423e-23,2.91904368681997e-23,"595","14827",121413902,121438687,24786,"+",0,"inside",0,"14827","Pdia3","protein disulfide isomerase associated 3"
"chr2",121450801,121451000,200,"*",4.96641573639995e-26,1.5143497163449e-25,"597","378702",121449198,121453420,4223,"+",0,"inside",0,"378702","Serf2","small EDRK-rich factor 2"
"chr2",130279201,130279400,200,"*",3.54381600655974e-21,5.73173719321836e-21,"600","67134",130274412,130279313,4902,"+",0,"overlapEnd",0,"67134","Nop56","NOP56 ribonucleoprotein"
"chr2",143938401,143938600,200,"*",3.5377012366437e-26,1.13450418968229e-25,"603","56431",143915331,143943324,27994,"+",0,"inside",0,"56431","Dstn","destrin"
"chr2",148872801,148873000,200,"*",3.66655961229121e-26,1.15589845404435e-25,"604","13010",148871722,148875512,3791,"-",0,"inside",0,"13010","Cst3","cystatin C"
"chr2",150831001,150831200,200,"*",2.33789919883947e-20,2.99896035161477e-20,"605","110078",150786796,150831748,44953,"+",0,"inside",0,"110078","Pygb","brain glycogen phosphorylase"
"chr2",151511001,151511200,200,"*",1.47558561478406e-20,1.98883278514374e-20,"606","386649",151494182,151511310,17129,"+",0,"inside",0,"386649","Nsfl1c","NSFL1 (p97) cofactor (p47)"
"chr2",151557401,151557600,200,"*",3.93354742596518e-20,4.81341987651002e-20,"607","14225",151542483,151561691,19209,"+",0,"inside",0,"14225","Fkbp1a","FK506 binding protein 1a"
"chr2",151560601,151561000,400,"*",8.45154874370837e-34,4.49139447522788e-33,"608","14225",151542483,151561691,19209,"+",0,"inside",0,"14225","Fkbp1a","FK506 binding protein 1a"
"chr2",151561201,151561600,400,"*",1.10186875119218e-35,6.40461211630454e-35,"610","14225",151542483,151561691,19209,"+",0,"inside",0,"14225","Fkbp1a","FK506 binding protein 1a"
"chr2",153766801,153767000,200,"*",2.57329493879924e-21,4.43178572793203e-21,"612","13589",153741287,153773317,32031,"+",0,"inside",0,"13589","Mapre1","microtubule-associated protein, RP/EB family, member 1"
"chr2",153767201,153767400,200,"*",7.13853314640281e-26,2.07463619567332e-25,"614","13589",153741287,153773317,32031,"+",0,"inside",0,"13589","Mapre1","microtubule-associated protein, RP/EB family, member 1"
"chr2",154657201,154657400,200,"*",5.06382552450487e-27,1.77711612746775e-26,"616","75608",154651742,154694783,43042,"+",0,"inside",0,"75608","Chmp4b","charged multivesicular body protein 4B"
"chr2",154861801,154862000,200,"*",9.08748921083227e-22,1.6902729932148e-21,"617","19383",154791110,155047740,256631,"+",0,"inside",0,"19383","Raly","hnRNP-associated with lethal yellow"
"chr2",154867001,154867200,200,"*",1.11069260657796e-20,1.5650668547235e-20,"620","19383",154791110,155047740,256631,"+",0,"inside",0,"19383","Raly","hnRNP-associated with lethal yellow"
"chr2",156145601,156145800,200,"*",4.29164847873109e-20,5.18341959119469e-20,"623","67067",156144153,156145794,1642,"+",0,"overlapEnd",0,"67067","Romo1","reactive oxygen species modulator 1"
"chr2",156388401,156389000,600,"*",4.48795343422902e-72,7.58872126151452e-71,"625","347740",156388063,156392979,4917,"-",0,"inside",0,"347740","2900097C17Rik","RIKEN cDNA 2900097C17 gene"
"chr2",156389201,156389400,200,"*",4.13857105215907e-58,4.52808362177405e-57,"627","347740",156388063,156392979,4917,"-",0,"inside",0,"347740","2900097C17Rik","RIKEN cDNA 2900097C17 gene"
"chr2",156392001,156392200,200,"*",4.94775890883946e-154,1.76053589209261e-152,"629","347740",156388063,156392979,4917,"-",0,"inside",0,"347740","2900097C17Rik","RIKEN cDNA 2900097C17 gene"
"chr2",156524801,156525000,200,"*",1.38485664632198e-21,2.47676284822969e-21,"630","13821",156420909,156543214,122306,"+",0,"inside",0,"13821","Epb41l1","erythrocyte membrane protein band 4.1 like 1"
"chr2",156746001,156746200,200,"*",1.2943866802261e-20,1.77026413619158e-20,"632","228836",156613697,156764363,150667,"+",0,"inside",0,"228836","Dlgap4","DLG associated protein 4"
"chr2",157010401,157011000,600,"*",6.19920223086988e-26,1.83024065863777e-25,"634","320706",157010442,157079265,68824,"-",0,"overlapEnd",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157012201,157012600,400,"*",2.27317536726345e-23,5.42064895270516e-23,"635","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157013601,157013800,200,"*",1.24476161943363e-20,1.71500489788633e-20,"636","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157014401,157015200,800,"*",1.00656724475908e-23,2.60029871562763e-23,"637","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157016001,157016600,600,"*",2.56412802657045e-28,9.93599610296049e-28,"638","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157016801,157017000,200,"*",3.18071273701953e-28,1.20737258997068e-27,"640","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157017401,157018400,1000,"*",2.20398298530379e-28,8.72214543120224e-28,"642","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157020401,157021400,1000,"*",1.13625281301517e-33,5.8706395339117e-33,"644","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157040801,157041000,200,"*",8.0233528279351e-23,1.71533750114475e-22,"646","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",157060201,157060400,200,"*",4.44412555363759e-30,1.96811274518236e-29,"648","320706",157010442,157079265,68824,"-",0,"inside",0,"320706","Soga1","suppressor of glucose, autophagy associated 1"
"chr2",158385401,158385600,200,"*",2.07857241194565e-171,1.93307234310945e-169,"649","319317",158375638,158386145,10508,"+",0,"inside",0,"319317","Snhg11","small nucleolar RNA host gene 11"
"chr2",158386001,158386200,200,"*",1.88439291783071e-206,3.50497082716513e-204,"651","319317",158375638,158386145,10508,"+",0,"overlapEnd",0,"319317","Snhg11","small nucleolar RNA host gene 11"
"chr2",160721401,160721600,200,"*",2.16762993953996e-22,4.33525987907991e-22,"653","21969",160645897,160722764,76868,"+",0,"inside",0,"21969","Top1","topoisomerase (DNA) I"
"chr2",162934601,162934800,200,"*",1.02721238889606e-20,1.49266800261459e-20,"655","67996",162931508,162937121,5614,"+",0,"inside",0,"67996","Srsf6","serine/arginine-rich splicing factor 6"
"chr2",164016001,164016200,200,"*",3.18334646503425e-21,5.28555917904769e-21,"656","54401",163995197,164018587,23391,"+",0,"inside",0,"54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide"
"chr2",164017201,164017400,200,"*",3.83207261529906e-65,5.48281158804326e-64,"658","54401",163995197,164018587,23391,"+",0,"inside",0,"54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide"
"chr2",164018201,164018400,200,"*",6.46285505382943e-59,8.0139402667485e-58,"660","54401",163995197,164018587,23391,"+",0,"inside",0,"54401","Ywhab","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide"
"chr2",166950801,166951000,200,"*",9.2205480332756e-22,1.69804151899927e-21,"662","20853",166947549,166996299,48751,"-",0,"inside",0,"20853","Stau1","staufen double-stranded RNA binding protein 1"
"chr2",168182001,168182400,400,"*",7.31628200581151e-21,1.12465161411648e-20,"664","11538",168180965,168207112,26148,"-",0,"inside",0,"11538","Adnp","activity-dependent neuroprotective protein"
"chr2",168182601,168183000,400,"*",1.05726687289074e-19,1.20645176906551e-19,"667","11538",168180965,168207112,26148,"-",0,"inside",0,"11538","Adnp","activity-dependent neuroprotective protein"
"chr2",168184201,168184400,200,"*",1.33699991344418e-20,1.81519696277823e-20,"670","11538",168180965,168207112,26148,"-",0,"inside",0,"11538","Adnp","activity-dependent neuroprotective protein"
"chr2",168184601,168185000,400,"*",3.73466791901627e-21,5.93716438407715e-21,"673","11538",168180965,168207112,26148,"-",0,"inside",0,"11538","Adnp","activity-dependent neuroprotective protein"
"chr2",168634601,168634800,200,"*",1.62654718643527e-22,3.340946837927e-22,"676","11981",168634438,168742136,107699,"-",0,"inside",0,"11981","Atp9a","ATPase, class II, type 9A"
"chr2",168706201,168706400,200,"*",1.403556437761e-19,1.57265962303341e-19,"678","11981",168634438,168742136,107699,"-",0,"inside",0,"11981","Atp9a","ATPase, class II, type 9A"
"chr2",180033601,180034000,400,"*",2.53480957010386e-20,3.20731006829468e-20,"679","241846",180024987,180035461,10475,"+",0,"inside",0,"241846","Lsm14b","LSM family member 14B"
"chr2",180034201,180034600,400,"*",3.92910933603559e-21,6.19334183476796e-21,"681","241846",180024987,180035461,10475,"+",0,"inside",0,"241846","Lsm14b","LSM family member 14B"
"chr2",181148601,181148800,200,"*",2.82222005314672e-29,1.19302938610293e-28,"683","13628",181147692,181157015,9324,"-",0,"inside",0,"13628","Eef1a2","eukaryotic translation elongation factor 1 alpha 2"
"chr2",181155201,181155400,200,"*",1.90387977965127e-22,3.84914825016453e-22,"684","13628",181147692,181157015,9324,"-",0,"inside",0,"13628","Eef1a2","eukaryotic translation elongation factor 1 alpha 2"
"chr2",181308801,181309200,400,"*",8.8079268783973e-24,2.3074287315238e-23,"685","20262",181306459,181314500,8042,"-",0,"inside",0,"20262","Stmn3","stathmin-like 3"
"chr3",7442601,7442800,200,"*",0,0,"686","18767",7366604,7445366,78763,"+",0,"inside",0,"18767","Pkia","protein kinase inhibitor, alpha"
"chr3",8545401,8545600,200,"*",4.89218322230512e-141,1.35254477322553e-140,"688","20257",8509527,8561604,52078,"+",0,"inside",0,"20257","Stmn2","stathmin-like 2"
"chr3",55247401,55247600,200,"*",2.63898326624768e-133,6.20161067568205e-133,"690","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55380801,55381000,200,"*",4.64462053063808e-97,6.23706185542827e-97,"691","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55489801,55490000,200,"*",6.73890161337406e-128,1.43967443558446e-127,"693","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55500001,55500200,200,"*",5.28403183957828e-100,7.52574231697513e-100,"695","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55534001,55534400,400,"*",1.19412169403286e-190,5.61237196195443e-190,"697","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55535001,55535200,200,"*",6.21760819047848e-166,2.16464877742584e-165,"699","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55535801,55536200,400,"*",1.06387102747183e-217,5.88258097543247e-217,"701","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55536401,55536600,200,"*",2.20760832914557e-264,1.38343455293122e-263,"703","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",55538001,55538200,200,"*",1.34658130175286e-151,4.08318201176673e-151,"705","13175",55242526,55539068,296543,"+",0,"inside",0,"13175","Dclk1","doublecortin-like kinase 1"
"chr3",57842001,57842200,200,"*",0,0,"707","18645",57841895,57847757,5863,"-",0,"inside",0,"18645","Pfn2","profilin 2"
"chr3",57842401,57843400,1000,"*",0,0,"708","18645",57841895,57847757,5863,"-",0,"inside",0,"18645","Pfn2","profilin 2"
"chr3",69085201,69085400,200,"*",0,0,"709","16649",69072221,69127092,54872,"-",0,"inside",0,"16649","Kpna4","karyopherin (importin) alpha 4"
"chr3",84164001,84164200,200,"*",6.12113262800422e-223,3.59616541895248e-222,"711","80890",84160439,84304775,144337,"-",0,"inside",0,"80890","Trim2","tripartite motif-containing 2"
"chr3",84165001,84165200,200,"*",9.07399627464878e-200,4.73864249898325e-199,"713","80890",84160439,84304775,144337,"-",0,"inside",0,"80890","Trim2","tripartite motif-containing 2"
"chr3",84167601,84167800,200,"*",3.37658478251909e-170,1.32249570648664e-169,"715","80890",84160439,84304775,144337,"-",0,"inside",0,"80890","Trim2","tripartite motif-containing 2"
"chr3",84178001,84178200,200,"*",5.24706353218992e-107,8.08563888566972e-107,"717","80890",84160439,84304775,144337,"-",0,"inside",0,"80890","Trim2","tripartite motif-containing 2"
"chr3",84208201,84208400,200,"*",2.69542884754016e-127,5.63045137041723e-127,"719","80890",84160439,84304775,144337,"-",0,"inside",0,"80890","Trim2","tripartite motif-containing 2"
"chr3",86137801,86138000,200,"*",0,0,"721","20091",86137940,86142668,4729,"-",0,"overlapEnd",0,"20091","Rps3a1","ribosomal protein S3A1"
"chr3",86906001,86906200,200,"*",1.42213711342118e-121,2.78501851378315e-121,"723","70762",86786150,86920884,134735,"-",0,"inside",0,"70762","Dclk2","doublecortin-like kinase 2"
"chr3",87915001,87915200,200,"*",3.77115267998845e-131,8.24391516090499e-131,"724","15191",87906321,87916132,9812,"+",0,"inside",0,"15191","Hdgf","hepatoma-derived growth factor"
"chr3",87915801,87916000,200,"*",2.9929418507154e-97,4.0773410719891e-97,"726","15191",87906321,87916132,9812,"+",0,"inside",0,"15191","Hdgf","hepatoma-derived growth factor"
"chr3",88321001,88321200,200,"*",4.14015070087652e-92,5.1889888784319e-92,"728","12462",88297135,88321766,24632,"+",0,"inside",0,"12462","Cct3","chaperonin containing Tcp1, subunit 3 (gamma)"
"chr3",88536401,88536600,200,"*",4.61803528610135e-94,6.11401854779616e-94,"730","72640",88532395,88541394,9000,"+",0,"inside",0,"72640","Mex3a","mex3 RNA binding family member A"
"chr3",88541201,88541400,200,"*",2.36869493248749e-166,8.56374321745477e-166,"732","72640",88532395,88541394,9000,"+",0,"overlapEnd",0,"72640","Mex3a","mex3 RNA binding family member A"
"chr3",88747801,88748000,200,"*",2.31166183632862e-110,3.68298665448967e-110,"734","229521",88744701,88775138,30438,"-",0,"inside",0,"229521","Syt11","synaptotagmin XI"
"chr3",88761801,88762400,600,"*",7.41100323429102e-138,1.93509528895377e-137,"736","229521",88744701,88775138,30438,"-",0,"inside",0,"229521","Syt11","synaptotagmin XI"
"chr3",89093601,89093800,200,"*",1.03246482030196e-139,2.7729055173824e-139,"737","110196",89093588,89101967,8380,"-",0,"inside",0,"110196","Fdps","farnesyl diphosphate synthetase"
