"seqnames","start","end","width","strand","pval","pvalAdj","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_id","symbol","genename"
"chr5",32490861,32491270,410,"*",3.77173145617435e-290,1.72422009425113e-289,"296","19046",32458970,32493712,34743,"+",0,"inside",0,"19046","Ppp1cb","protein phosphatase 1 catalytic subunit beta"
"chr5",52171476,52171680,205,"*",3.37660181349424e-282,4.41025542987002e-282,"298","13204",52150203,52190546,40344,"-",0,"inside",0,"13204","Dhx15","DEAH (Asp-Glu-Ala-His) box polypeptide 15"
"chr5",52184801,52185005,205,"*",2.38181434302416e-287,4.91729412753375e-287,"300","13204",52150203,52190546,40344,"-",0,"inside",0,"13204","Dhx15","DEAH (Asp-Glu-Ala-His) box polypeptide 15"
"chr5",74595811,74596015,205,"*",2.66658110990224e-286,5.01944679511011e-286,"301","66899",74535482,74597124,61643,"+",0,"inside",0,"66899","Fip1l1","FIP1 like 1 (S. cerevisiae)"
"chr5",86817091,86817295,205,"*",3.84288439195953e-291,3.46431369588462e-290,"304","231386",86804490,86836657,32168,"+",0,"inside",0,"231386","Ythdc1","YTH domain containing 1"
"chr5",89205341,89205545,205,"*",2.68414459904274e-297,1.71785254338736e-295,"306","54403",88887260,89239656,352397,"+",0,"inside",0,"54403","Slc4a4","solute carrier family 4 (anion exchanger), member 4"
"chr5",90244281,90244485,205,"*",2.95762562914689e-290,1.53647880969289e-289,"308","81702",90227166,90366185,139020,"-",0,"inside",0,"81702","Ankrd17","ankyrin repeat domain 17"
"chr5",90289176,90289380,205,"*",1.80113865155371e-288,5.1066951480846e-288,"310","81702",90227166,90366185,139020,"-",0,"inside",0,"81702","Ankrd17","ankyrin repeat domain 17"
"chr5",90300041,90300245,205,"*",1.47609247290201e-292,2.36174795664321e-291,"312","81702",90227166,90366185,139020,"-",0,"inside",0,"81702","Ankrd17","ankyrin repeat domain 17"
"chr5",92054431,92054840,410,"*",3.11817252711476e-289,9.97815208676724e-289,"313","23881",92052145,92083744,31600,"-",0,"inside",0,"23881","G3bp2","GTPase activating protein (SH3 domain) binding protein 2"
"chr5",93167376,93167580,205,"*",1.39167351583127e-291,1.78134210026403e-290,"316","52398",93093416,93181378,87963,"+",0,"inside",0,"52398","Sept11","septin 11"
"chr5",93171271,93171475,205,"*",3.12097258218868e-290,1.53647880969289e-289,"318","52398",93093416,93181378,87963,"+",0,"inside",0,"52398","Sept11","septin 11"
"chr5",93173731,93173935,205,"*",4.96614760151344e-286,9.080955614196e-286,"320","52398",93093416,93181378,87963,"+",0,"inside",0,"52398","Sept11","septin 11"
"chr5",93174141,93174345,205,"*",3.16532022209775e-284,4.60410214123309e-284,"322","52398",93093416,93181378,87963,"+",0,"inside",0,"52398","Sept11","septin 11"
"chr5",93206121,93206325,205,"*",6.11513239148461e-291,4.34853858950017e-290,"324","12453",93181933,93206495,24563,"-",0,"inside",0,"12453","Ccni","cyclin I"
"chr5",96783576,96783780,205,"*",1.13403205579674e-289,4.26929715123477e-289,"325","231470",96373955,96784728,410774,"+",0,"inside",0,"231470","Fras1","Fraser extracellular matrix complex subunit 1"
"chr5",96783986,96784190,205,"*",2.2635057660338e-287,4.82881230087211e-287,"327","231470",96373955,96784728,410774,"+",0,"inside",0,"231470","Fras1","Fraser extracellular matrix complex subunit 1"
"chr5",100037746,100037950,205,"*",3.14883257070852e-279,3.73194971343232e-279,"329","50926",100033577,100039222,5646,"-",0,"inside",0,"50926","Hnrnpdl","heterogeneous nuclear ribonucleoprotein D-like"
"chr5",104092441,104092645,205,"*",6.26853293405561e-286,1.11440585494322e-285,"330","13602",104079108,104114088,34981,"-",0,"inside",0,"13602","Sparcl1","SPARC-like 1"
"chr5",110729111,110729315,205,"*",4.21642311999578e-290,1.79900719786487e-289,"332","75560",110664373,110770717,106345,"-",0,"inside",0,"75560","Ep400","E1A binding protein p400"
"chr5",114364581,114364785,205,"*",2.02184053481122e-287,4.46199290441097e-287,"334","330171",114363572,114380505,16934,"-",0,"inside",0,"330171","Kctd10","potassium channel tetramerisation domain containing 10"
"chr5",115143376,115143580,205,"*",2.00938985624832e-283,2.73619044255091e-283,"336","109154",115142981,115158176,15196,"-",0,"inside",0,"109154","Mlec","malectin"
"chr5",115143991,115144195,205,"*",3.25290683250461e-276,3.78520067782354e-276,"338","109154",115142981,115158176,15196,"-",0,"inside",0,"109154","Mlec","malectin"
"chr5",115147271,115147475,205,"*",8.60846987378478e-283,1.1477959831713e-282,"340","109154",115142981,115158176,15196,"-",0,"inside",0,"109154","Mlec","malectin"
"chr5",117282756,117282960,205,"*",1.20099079078108e-266,1.32523121741361e-266,"341","23980",117282651,117287564,4914,"-",0,"inside",0,"23980","Pebp1","phosphatidylethanolamine binding protein 1"
"chr5",119683511,119683715,205,"*",1.7182544530385e-290,9.99711681767854e-290,"342","21386",119670862,119684724,13863,"+",0,"inside",0,"21386","Tbx3","T-box 3"
"chr5",119885026,119885230,205,"*",2.65824010697129e-284,3.95645039177122e-284,"344","21388",119834663,119885218,50556,"+",0,"overlapEnd",0,"21388","Tbx5","T-box 5"
"chr5",122469461,122469665,205,"*",1.83097492790028e-284,2.7900570329909e-284,"346","11938",122453513,122502225,48713,"-",0,"inside",0,"11938","Atp2a2","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
"chr5",124379241,124379445,205,"*",1.87488919558473e-285,3.15770811887955e-285,"348","243272",124368702,124425914,57213,"-",0,"inside",0,"243272","Sbno1","strawberry notch 1"
"chr5",124395846,124396050,205,"*",8.51384978218301e-291,5.44886386059713e-290,"350","243272",124368702,124425914,57213,"-",0,"inside",0,"243272","Sbno1","strawberry notch 1"
"chr5",124887231,124887435,205,"*",1.45505192514145e-289,4.90122753731857e-289,"352","269704",124862705,124888630,25926,"+",0,"inside",0,"269704","Zfp664","zinc finger protein 664"
"chr5",125387021,125387225,205,"*",2.29994846194679e-29,2.41306068138679e-29,"353","22190",125385965,125390017,4053,"-",0,"inside",0,"22190","Ubc","ubiquitin C"
"chr5",125387431,125387635,205,"*",6.19172139613012e-295,1.98135084676164e-293,"355","22190",125385965,125390017,4053,"-",0,"inside",0,"22190","Ubc","ubiquitin C"
"chr5",129501371,129501575,205,"*",1.9046899791036e-287,4.35357709509393e-287,"357","231769",129501231,129571384,70154,"+",0,"inside",0,"231769","Sfswap","splicing factor SWAP"
"chr5",129792061,129792265,205,"*",1.93523119985607e-281,2.47709593581577e-281,"358","12466",129787356,129846443,59088,"+",0,"inside",0,"12466","Cct6a","chaperonin containing Tcp1, subunit 6a (zeta)"
"chr5",129845976,129846385,410,"*",1.63023488948724e-287,3.86426047878458e-287,"360","12466",129787356,129846443,59088,"+",0,"inside",0,"12466","Cct6a","chaperonin containing Tcp1, subunit 6a (zeta)"
"chr5",134263521,134263725,205,"*",3.03221590420679e-280,3.66154373338178e-280,"362","14886",134237832,134314760,76929,"-",0,"inside",0,"14886","Gtf2i","general transcription factor II I"
"chr5",134620016,134620220,205,"*",1.49829430174477e-132,1.59818058852775e-132,"364","22384",134619872,134639409,19538,"-",0,"inside",0,"22384","Eif4h","eukaryotic translation initiation factor 4H"
"chr5",135198116,135198320,205,"*",4.33039211985577e-291,3.46431369588462e-290,"366","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135210826,135211030,205,"*",3.60287331551581e-291,3.46431369588462e-290,"368","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135216566,135216770,205,"*",7.37373341462871e-288,1.88767575414495e-287,"370","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135217796,135218000,205,"*",8.49807560196276e-288,2.09183399432929e-287,"372","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135230096,135230300,205,"*",3.44836115115007e-284,4.90433585941343e-284,"374","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135244651,135244855,205,"*",1.43019790528114e-289,4.90122753731857e-289,"376","22385",135187323,135246129,58807,"+",0,"inside",0,"22385","Baz1b","bromodomain adjacent to zinc finger domain, 1B"
"chr5",135908851,135909055,205,"*",9.21787853145037e-276,1.05347183216576e-275,"378","22628",135908379,135934641,26263,"-",0,"inside",0,"22628","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide"
"chr5",135910901,135911105,205,"*",5.49606802710822e-281,6.89702654382208e-281,"380","22628",135908379,135934641,26263,"-",0,"inside",0,"22628","Ywhag","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide"
"chr5",137365581,137365785,205,"*",5.48948784874049e-290,2.1957951394962e-289,"382","13846",137350109,137374522,24414,"+",0,"inside",0,"13846","Ephb4","Eph receptor B4"
"chr5",137366606,137366810,205,"*",3.19287711436262e-288,8.51433897163365e-288,"383","13846",137350109,137374522,24414,"+",0,"inside",0,"13846","Ephb4","Eph receptor B4"
"chr5",140427461,140427665,205,"*",3.12171314591104e-287,6.24342629182208e-287,"384","27979",140419305,140443358,24054,"+",0,"inside",0,"27979","Eif3b","eukaryotic translation initiation factor 3, subunit B"
"chr5",140442221,140442425,205,"*",5.69638184900819e-285,9.1142109584131e-285,"386","27979",140419305,140443358,24054,"+",0,"inside",0,"27979","Eif3b","eukaryotic translation initiation factor 3, subunit B"
"chr5",140620571,140620775,205,"*",6.34191432817922e-285,9.89957358545049e-285,"388","78339",140620577,140649031,28455,"-",0,"overlapEnd",0,"78339","Ttyh3","tweety family member 3"
"chr5",140621391,140621595,205,"*",6.37374414482773e-287,1.23612007657265e-286,"390","78339",140620577,140649031,28455,"-",0,"inside",0,"78339","Ttyh3","tweety family member 3"
"chr5",142903861,142904065,205,"*",1.33325386404508e-196,1.44624147964212e-196,"392","11461",142903115,142906754,3640,"-",0,"inside",0,"11461","Actb","actin, beta"
"chr5",142972741,142972945,205,"*",1.7464765145821e-273,1.96095608654832e-273,"393","14086",142960355,142973189,12835,"+",0,"inside",0,"14086","Fscn1","fascin actin-bundling protein 1"
"chr5",149619866,149620070,205,"*",1.8352185688429e-288,5.1066951480846e-288,"394","15505",149616845,149636315,19471,"-",0,"inside",0,"15505","Hsph1","heat shock 105kDa/110kDa protein 1"
"chr5",150800871,150801075,205,"*",1.53252561484376e-293,3.26938797833336e-292,"395","100710",150673827,150810669,136843,"+",0,"inside",0,"100710","Pds5b","PDS5 cohesin associated factor B"
"chr8",4311561,4311765,205,"*",5.67163331354382e-115,7.0689922458662e-115,"397","15568",4284782,4325100,40319,"-",0,"inside",0,"15568","Elavl1","ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R)"
"chr8",11216576,11216780,205,"*",4.29443265272948e-115,5.43119423727552e-115,"399","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11218626,11218830,205,"*",3.68640621426224e-116,6.09674873897216e-116,"401","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11219036,11219240,205,"*",2.95524207515684e-114,3.25834382645497e-114,"403","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11219856,11220060,205,"*",2.75358611237204e-115,3.64320624098455e-115,"405","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11221291,11221495,205,"*",9.79937201576786e-116,1.4283830395865e-115,"407","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11233796,11234000,205,"*",2.82161660432035e-117,8.98737140635371e-117,"409","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11236256,11236460,205,"*",8.21895535063869e-118,4.77954365569918e-117,"411","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11245686,11245890,205,"*",8.92913961041122e-118,4.77954365569918e-117,"413","12826",11198423,11312826,114404,"-",0,"inside",0,"12826","Col4a1","collagen, type IV, alpha 1"
"chr8",11443306,11443510,205,"*",1.38777917424344e-117,5.96745044924681e-117,"415","12827",11312805,11449287,136483,"+",0,"inside",0,"12827","Col4a2","collagen, type IV, alpha 2"
"chr8",13174531,13174735,205,"*",9.29355669798122e-79,9.51483185745696e-79,"417","16783",13159161,13175338,16178,"+",0,"inside",0,"16783","Lamp1","lysosomal-associated membrane protein 1"
"chr8",22932121,22932325,205,"*",3.86172666053418e-116,6.15015727418407e-116,"420","244349",22859539,22943262,83724,"+",0,"inside",0,"244349","Kat6a","K(lysine) acetyltransferase 6A"
"chr8",23173611,23173815,205,"*",1.47767113669521e-115,2.0832740615703e-115,"422","102247",23172946,23208453,35508,"-",0,"inside",0,"102247","Gpat4","glycerol-3-phosphate acyltransferase 4"
"chr8",23174431,23174635,205,"*",2.08142097733036e-115,2.841304826197e-115,"424","102247",23172946,23208453,35508,"-",0,"inside",0,"102247","Gpat4","glycerol-3-phosphate acyltransferase 4"
"chr8",23447696,23447900,205,"*",6.45524979772639e-116,9.91341933222267e-116,"426","20377",23411502,23449632,38131,"+",0,"inside",0,"20377","Sfrp1","secreted frizzled-related protein 1"
"chr8",31160411,31160615,205,"*",7.2047623686033e-118,4.77954365569918e-117,"427","67920",31159468,31168724,9257,"-",0,"inside",0,"67920","Mak16","MAK16 homolog"
"chr8",34826836,34827040,205,"*",2.11076373827804e-117,8.25116734054141e-117,"429","21951",34829179,34965690,136512,"-",2138,"downstream",2138,"21951","Tnks","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"
"chr8",34830526,34830935,410,"*",9.24452007757326e-118,4.77954365569918e-117,"431","21951",34829179,34965690,136512,"-",0,"inside",0,"21951","Tnks","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"
"chr8",41327386,41327590,205,"*",8.03711684572019e-118,4.77954365569918e-117,"433","18536",41239759,41334087,94329,"+",0,"inside",0,"18536","Pcm1","pericentriolar material 1"
"chr8",41328821,41329025,205,"*",7.15606154901518e-117,1.67695247124714e-116,"435","18536",41239759,41334087,94329,"+",0,"inside",0,"18536","Pcm1","pericentriolar material 1"
"chr8",44950556,44950760,205,"*",1.05317493529835e-114,1.25795895049525e-114,"437","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",44952401,44952605,205,"*",2.02322871934641e-115,2.80641403006115e-115,"438","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",44953016,44953220,205,"*",3.33855454075142e-116,5.62971942165926e-116,"439","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",45023126,45023330,205,"*",2.42415219022605e-114,2.74311958367685e-114,"440","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",45024151,45024355,205,"*",5.78650666855231e-117,1.42182735284428e-116,"442","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",45025996,45026405,410,"*",2.44660485059386e-116,4.57408732937113e-116,"444","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",45051006,45051210,205,"*",4.21077953360984e-117,1.20709013296815e-116,"446","14107",44950208,45052257,102050,"+",0,"inside",0,"14107","Fat1","FAT atypical cadherin 1"
"chr8",57513161,57513365,205,"*",0.00165766370286244,0.00167716562877847,"448","97165",57511843,57515999,4157,"+",0,"inside",0,"97165","Hmgb2","high mobility group box 2"
"chr8",57514186,57514390,205,"*",2.53677924506673e-115,3.40879711055841e-115,"449","97165",57511843,57515999,4157,"+",0,"inside",0,"97165","Hmgb2","high mobility group box 2"
"chr8",69912996,69913200,205,"*",5.42751799411826e-114,5.90843731005279e-114,"450","234366",69907069,69996384,89316,"-",0,"inside",0,"234366","Gatad2a","GATA zinc finger domain containing 2A"
"chr8",70529431,70529635,205,"*",2.99253901989747e-115,3.89936902592701e-115,"452","14232",70527743,70535328,7586,"+",0,"inside",0,"14232","Fkbp8","FK506 binding protein 8"
"chr8",70895356,70895560,205,"*",4.84713260752387e-87,5.02233017165124e-87,"454","102465984",70895508,70895570,63,"-",0,"overlapEnd",0,"102465984","Mir7067","microRNA 7067"
"chr8",72146881,72147085,205,"*",1.50287398000448e-114,1.74658327405926e-114,"456","326618",72135292,72153129,17838,"+",0,"inside",0,"326618","Tpm4","tropomyosin 4"
"chr8",72152006,72152415,410,"*",2.20837755544601e-112,2.31610328985801e-112,"458","326618",72135292,72153129,17838,"+",0,"inside",0,"326618","Tpm4","tropomyosin 4"
"chr8",72222116,72222320,205,"*",1.22423417632096e-116,2.44846835264191e-116,"460","67922",72219730,72223775,4046,"+",0,"inside",0,"67922","Fam32a","family with sequence similarity 32, member A"
"chr8",75123891,75124095,205,"*",9.35825767944714e-116,1.38760372488354e-115,"461","17218",75109509,75128439,18931,"+",0,"inside",0,"17218","Mcm5","minichromosome maintenance complex component 5"
"chr8",77663431,77663635,205,"*",3.39476393402659e-117,1.00672309767685e-116,"462","13617",77663029,77724452,61424,"-",0,"inside",0,"13617","Ednra","endothelin receptor type A"
"chr8",77663841,77664455,615,"*",5.23071096198548e-116,8.17892986783184e-116,"465","13617",77663029,77724452,61424,"-",0,"inside",0,"13617","Ednra","endothelin receptor type A"
"chr8",78505366,78505570,205,"*",2.62740127544186e-114,2.93450012581818e-114,"468","19656",78505269,78508928,3660,"-",0,"inside",0,"19656","Rbmxl1","RNA binding motif protein, X-linked like-1"
"chr8",78506186,78506390,205,"*",1.40973653242721e-112,1.49675730603382e-112,"469","19656",78505269,78508928,3660,"-",0,"inside",0,"19656","Rbmxl1","RNA binding motif protein, X-linked like-1"
"chr8",79684116,79684320,205,"*",5.64672920642584e-117,1.42182735284428e-116,"470","24015",79683442,79711740,28299,"-",0,"inside",0,"24015","Abce1","ATP-binding cassette, sub-family E (OABP), member 1"
"chr8",80705426,80705630,205,"*",1.08219605957936e-115,1.55114768539709e-115,"472","93762",80699943,80739459,39517,"-",0,"inside",0,"93762","Smarca5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
"chr8",80710551,80710755,205,"*",3.98266103925811e-118,3.80565388195775e-117,"474","93762",80699943,80739459,39517,"-",0,"inside",0,"93762","Smarca5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
"chr8",80727566,80727770,205,"*",4.72555993616901e-117,1.31096178874366e-116,"476","93762",80699943,80739459,39517,"-",0,"inside",0,"93762","Smarca5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
"chr8",80728386,80728590,205,"*",1.0231750386523e-117,4.88850296244989e-117,"478","93762",80699943,80739459,39517,"-",0,"inside",0,"93762","Smarca5","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
"chr8",80800136,80800340,205,"*",2.55533691981277e-117,8.81626868890312e-117,"480","14388",80764431,80880519,116089,"-",0,"inside",0,"14388","Gab1","growth factor receptor bound protein 2-associated protein 1"
"chr8",83998956,83999160,205,"*",2.82136791792674e-116,5.05495085295208e-116,"482","666704",83997672,84000386,2715,"+",0,"inside",0,"666704","Samd1","sterile alpha motif domain containing 1"
"chr8",85548551,85548755,205,"*",7.45372055230151e-117,1.68689465131034e-116,"484","56445",85537640,85555271,17632,"-",0,"inside",0,"56445","Dnaja2","DnaJ heat shock protein family (Hsp40) member A2"
"chr8",91666571,91666775,205,"*",9.03281867023879e-117,1.94205601410134e-116,"485","26383",91313525,91668433,354909,"+",0,"inside",0,"26383","Fto","fat mass and obesity associated"
"chr8",91800026,91800230,205,"*",3.13039790893872e-116,5.4941677585455e-116,"487","16373",91798511,91801654,3144,"-",0,"inside",0,"16373","Irx3","Iroquois related homeobox 3"
"chr8",92833021,92833225,205,"*",6.89518287097594e-115,8.47122467005616e-115,"489","17390",92827297,92853421,26125,"+",0,"inside",0,"17390","Mmp2","matrix metallopeptidase 2"
"chr8",95720241,95720445,205,"*",3.25287550712744e-117,9.99097477189141e-117,"490","234594",95719451,95807462,88012,"-",0,"inside",0,"234594","Cnot1","CCR4-NOT transcription complex, subunit 1"
"chr8",95742996,95743200,205,"*",1.24861796842529e-114,1.47097459293939e-114,"492","234594",95719451,95807462,88012,"-",0,"inside",0,"234594","Cnot1","CCR4-NOT transcription complex, subunit 1"
"chr8",95764316,95764725,410,"*",1.18525795481624e-116,2.42695676462374e-116,"494","234594",95719451,95807462,88012,"-",0,"inside",0,"234594","Cnot1","CCR4-NOT transcription complex, subunit 1"
"chr8",102634481,102634890,410,"*",1.01286985070008e-113,1.08883508950259e-113,"496","12552",102632095,102785111,153017,"-",0,"inside",0,"12552","Cdh11","cadherin 11"
"chr8",102647396,102647600,205,"*",3.31524519553248e-115,4.2553893554596e-115,"498","12552",102632095,102785111,153017,"-",0,"inside",0,"12552","Cdh11","cadherin 11"
"chr8",102679581,102679990,410,"*",2.00704629135308e-116,3.83568846791923e-116,"500","12552",102632095,102785111,153017,"-",0,"inside",0,"12552","Cdh11","cadherin 11"
"chr8",104420236,104420440,205,"*",3.26355575973188e-116,5.61331590673883e-116,"502","234663",104417674,104443047,25374,"-",0,"inside",0,"234663","Dync1li2","dynein, cytoplasmic 1 light intermediate chain 2"
"chr8",105202516,105202720,205,"*",4.43571328863903e-118,3.81471342822957e-117,"504","12400",105170674,105217989,47316,"+",0,"inside",0,"12400","Cbfb","core binding factor beta"
"chr8",105681396,105681600,205,"*",5.33255567509711e-117,1.42182735284428e-116,"506","13018",105636538,105682922,46385,"+",0,"inside",0,"13018","Ctcf","CCCTC-binding factor"
"chr8",108948276,108948480,205,"*",2.62446426076079e-116,4.80221120054101e-116,"508","11906",108714644,108961636,246993,"+",0,"inside",0,"11906","Zfhx3","zinc finger homeobox 3"
"chr8",108961191,108961395,205,"*",5.71203391233198e-117,1.42182735284428e-116,"510","11906",108714644,108961636,246993,"+",0,"inside",0,"11906","Zfhx3","zinc finger homeobox 3"
"chr8",109860731,109860935,205,"*",1.88180956137502e-117,7.70645820372629e-117,"512","11765",109778583,109864210,85628,"+",0,"inside",0,"11765","Ap1g1","adaptor protein complex AP-1, gamma 1 subunit"
"chr8",110810496,110810700,205,"*",2.15209677261184e-114,2.46773763259491e-114,"514","101943",110810492,110846803,36312,"-",0,"inside",0,"101943","Sf3b3","splicing factor 3b, subunit 3"
"chr8",110815826,110816030,205,"*",8.72589555082038e-116,1.31653862696588e-115,"516","101943",110810492,110846803,36312,"-",0,"inside",0,"101943","Sf3b3","splicing factor 3b, subunit 3"
"chr8",110824026,110824230,205,"*",2.5628688049137e-117,8.81626868890312e-117,"518","101943",110810492,110846803,36312,"-",0,"inside",0,"101943","Sf3b3","splicing factor 3b, subunit 3"
"chr8",111153871,111154075,205,"*",3.8405427431086e-116,6.15015727418407e-116,"520","20340",111157548,111259202,101655,"-",3472,"downstream",3472,"20340","Glg1","golgi apparatus protein 1"
"chr8",111156331,111156740,410,"*",2.50664556823427e-117,8.81626868890312e-117,"521","20340",111157548,111259202,101655,"-",807,"downstream",807,"20340","Glg1","golgi apparatus protein 1"
"chr8",111162686,111162890,205,"*",1.27086000819812e-117,5.75231372131782e-117,"523","20340",111157548,111259202,101655,"-",0,"inside",0,"20340","Glg1","golgi apparatus protein 1"
"chr8",111177651,111177855,205,"*",2.72933668634647e-117,8.98737140635371e-117,"525","20340",111157548,111259202,101655,"-",0,"inside",0,"20340","Glg1","golgi apparatus protein 1"
"chr8",111178676,111178880,205,"*",3.79910595111543e-118,3.80565388195775e-117,"527","20340",111157548,111259202,101655,"-",0,"inside",0,"20340","Glg1","golgi apparatus protein 1"
"chr8",111187696,111187900,205,"*",9.77983595945133e-117,2.05138022564101e-116,"529","20340",111157548,111259202,101655,"-",0,"inside",0,"20340","Glg1","golgi apparatus protein 1"
"chr8",111841851,111842055,205,"*",8.61394906279193e-117,1.89948620359002e-116,"531","23837",111768473,111854310,85838,"-",0,"inside",0,"23837","Cfdp1","craniofacial development protein 1"
"chr8",122383771,122383975,205,"*",1.69599925290084e-116,3.31490763066982e-116,"532","76014",122376609,122417365,40757,"+",0,"inside",0,"76014","Zc3h18","zinc finger CCCH-type containing 18"
"chr8",122397711,122397915,205,"*",9.44793513335885e-118,4.77954365569918e-117,"534","76014",122376609,122417365,40757,"+",0,"inside",0,"76014","Zc3h18","zinc finger CCCH-type containing 18"
"chr8",122899961,122900165,205,"*",7.92007064309849e-118,4.77954365569918e-117,"536","77087",122883822,123042284,158463,"-",0,"inside",0,"77087","Ankrd11","ankyrin repeat domain 11"
"chr8",125033191,125033395,205,"*",1.03475222194877e-114,1.25336184630415e-114,"539","53424",125012997,125034192,21196,"+",0,"inside",0,"53424","Tsnax","translin-associated factor X"
"chr8",127426566,127426770,205,"*",7.21479551583072e-117,1.67695247124714e-116,"541","93742",127064056,127612286,548231,"+",0,"inside",0,"93742","Pard3","par-3 family cell polarity regulator"
"chr9",7932826,7933050,225,"*",0,0,"543","22601",7931999,8004596,72598,"-",0,"inside",0,"22601","Yap1","yes-associated protein 1"
"chr9",14325976,14326200,225,"*",0,0,"545","75747",14276301,14326134,49834,"+",0,"overlapEnd",0,"75747","Sesn3","sestrin 3"
"chr9",20926576,20926800,225,"*",0,0,"547","13433",20907206,20959888,52683,"-",0,"inside",0,"13433","Dnmt1","DNA methyltransferase (cytosine-5) 1"
"chr9",20927026,20927250,225,"*",0,0,"549","13433",20907206,20959888,52683,"-",0,"inside",0,"13433","Dnmt1","DNA methyltransferase (cytosine-5) 1"
"chr9",21686176,21686400,225,"*",0,0,"551","20586",21616169,21704230,88062,"+",0,"inside",0,"20586","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"chr9",21702826,21703050,225,"*",0,0,"553","20586",21616169,21704230,88062,"+",0,"inside",0,"20586","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"chr9",25305976,25306200,225,"*",0,0,"555","235072",25252439,25308571,56133,"+",0,"inside",0,"235072","Sept7","septin 7"
"chr9",44388451,44388675,225,"*",0,0,"557","12282",44379490,44392369,12880,"+",0,"inside",0,"12282","Hyou1","hypoxia up-regulated 1"
"chr9",44638201,44638425,225,"*",0,0,"559","13209",44604892,44640731,35840,"+",0,"inside",0,"13209","Ddx6","DEAD (Asp-Glu-Ala-Asp) box polypeptide 6"
"chr9",44640451,44640675,225,"*",0,0,"561","13209",44604892,44640731,35840,"+",0,"inside",0,"13209","Ddx6","DEAD (Asp-Glu-Ala-Asp) box polypeptide 6"
"chr9",45966601,45966825,225,"*",0,0,"563","18475",45965311,45984871,19561,"-",0,"inside",0,"18475","Pafah1b2","platelet-activating factor acetylhydrolase, isoform 1b, subunit 2"
"chr9",67032676,67032900,225,"*",0,0,"565","22003",67022593,67049213,26621,"-",0,"inside",0,"22003","Tpm1","tropomyosin 1, alpha"
"chr9",72724951,72725175,225,"*",0,0,"566","17999",72662347,72749848,87502,"+",0,"inside",0,"17999","Nedd4","neural precursor cell expressed, developmentally down-regulated 4"
"chr9",72742726,72742950,225,"*",0,0,"568","17999",72662347,72749848,87502,"+",0,"inside",0,"17999","Nedd4","neural precursor cell expressed, developmentally down-regulated 4"
